file;ppl;bleu;sari;fkgl;bertscore_p_ref;bertscore_r_ref;bertscore_f1_ref;bertscore_p_src;bertscore_r_src;bertscore_f1_src;intra_dist1;intra_dist2;inter_dist1;inter_dist2;Compression ratio;Sentence splits;Levenshtein similarity;Exact copies;Additions proportion;Deletions proportion;Lexical complexity score
/srv/scratch6/kew/ats/supervised/newsela_auto/results/newsela_manual_v0_v3_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.0_softFalse_temp1.0_topk0_topp1.0_bs1.txt;15799.716177036697;36.04031378921012;44.81433266707855;5.4023892608807635;67.44559407234192;56.96394443511963;62.010908126831055;85.81846356391907;66.31767153739929;75.7061243057251;0.9536543298432141;0.9510871623154051;0.3098591543234369;0.8153237542883122;0.707665408977033;0.9828478964401294;0.7592759022230722;0.36245954692556637;0.02807893489562586;0.303131592717844;8.48959767169792
/srv/scratch6/kew/ats/supervised/newsela_auto/results/newsela_manual_v0_v4_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.0_softFalse_temp1.0_topk0_topp1.0_bs1.txt;19893.57087422675;22.38867578266644;46.94313333638255;3.698557643641035;61.23345494270325;43.51973533630371;51.917409896850586;77.922523021698;48.71475696563721;62.60925531387329;0.9646783973437405;0.8846635813128263;0.35207373163725453;0.8416138684841153;0.5667784420101294;0.9968749999999998;0.6228242166748228;0.23828125;0.03900892268765985;0.4565640114881031;8.637328744155576
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l1_article_para_sents/newsela_manual_v0_v1_test/lambda1.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;104.3434419467013;60.8377470958652;36.32163371401526;8.82090274841438;81.39839768409729;77.62556672096252;79.43553924560547;90.31006097793579;84.70214605331421;87.44266629219055;0.9168487916407292;0.9778997220429954;0.2786790263282979;0.7765275247712917;0.9523671558765968;1.0093607305936072;0.8637838668164569;0.136986301369863;0.08214165392907742;0.1438321050756138;8.594409542191082
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l1_article_para_sents/newsela_manual_v0_v1_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;100.6671762226977;65.15940857446401;36.60907246941898;9.152054302713008;82.32094049453735;81.16734623908997;81.67569041252136;91.50590300559998;88.6754035949707;90.05454778671265;0.9159116770671221;0.9862207399967777;0.2729655922742048;0.7700796350738572;0.974721265494311;1.015068493150685;0.8856760652202614;0.17534246575342466;0.07978201569024314;0.10825953786799997;8.552641959948206
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l2_article_para_sents/newsela_manual_v0_v2_test/lambda7.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;72.56060724458244;41.337300394199296;39.993731503409954;7.083326128874209;68.79013776779175;71.4276909828186;70.02711892127991;83.10091495513916;82.15028643608093;82.56709575653076;0.8872001743199622;0.9715329176806231;0.242267031869355;0.7096218181997144;1.0678189702346959;1.5173276676109535;0.8142575832174883;0.028328611898016998;0.19383076195396803;0.16501330421033752;8.4857235296024
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l2_article_para_sents/newsela_manual_v0_v2_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;101.40151513077436;52.84435335882945;35.00692541253321;9.124966884785689;73.04202318191528;74.18553233146667;73.53473901748657;91.52918457984924;88.56976628303528;90.01209139823914;0.9152788306396679;0.9857523414760155;0.2755630627527444;0.7727219411601715;0.9730181014630965;1.0155807365439093;0.8854216583700656;0.17847025495750707;0.07997376203756791;0.1097878050968961;8.556731951185716
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l2_article_para_sents/newsela_manual_v0_v2_test/lambda1.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;102.31071849045016;49.15116258755659;36.650383184283285;8.638726178497379;73.96034598350525;72.2342848777771;73.03219437599182;91.34247303009033;84.83163118362427;88.03302049636841;0.9253218594211803;0.9906907853587735;0.28441036840159395;0.7852238036810482;0.9248387911890984;1.008356940509915;0.8713356697733468;0.10198300283286119;0.07792552917366351;0.1509812895919487;8.560441842158898
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l3_article_para_sents/newsela_manual_v0_v3_test/lambda7.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;2311.682453938658;26.626603978106978;40.65814263086654;5.113158721626448;51.5271782875061;55.46976327896118;53.29280495643616;68.74141097068787;66.64669513702393;67.52214431762695;0.8584613116277293;0.9192121011948924;0.24619317522930634;0.7064917118940014;1.099302206437758;1.9178532901833873;0.7200924426518904;0.009708737864077669;0.2735761942831881;0.26581558367091634;8.527324670572519
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l3_article_para_sents/newsela_manual_v0_v3_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;107.53765380917127;38.6874327772562;30.874248537789313;9.092561134901874;62.86625266075134;67.45498180389404;65.06243944168091;91.50912165641785;88.726145029068;90.07975459098816;0.9136345007763045;0.9847299515419083;0.2883169826878368;0.7851458875528571;0.9782052946060055;1.0145631067961165;0.8865145154272003;0.18122977346278318;0.08175319037765415;0.10776965194463065;8.568100572658272
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l3_article_para_sents/newsela_manual_v0_v3_test/lambda1.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;473.45157383407957;39.2483211253782;35.350465123434695;8.3725445546308;63.774508237838745;65.53784012794495;64.60059881210327;89.69329595565796;83.163321018219;86.37863397598267;0.9161904051919649;0.9790972338509812;0.28887993514789173;0.7794591554161986;0.9285787461105486;1.057281553398058;0.8594193282478055;0.05825242718446602;0.09051425507967607;0.1634977768010175;8.562689386222697
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_para_sents/newsela_manual_v0_v1_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;100.6671762226977;65.15940857446401;36.60907246941898;9.152054302713008;82.32094049453735;81.16734623908997;81.67569041252136;91.50590300559998;88.6754035949707;90.05454778671265;0.9159116770671221;0.9862207399967777;0.2729655922742048;0.7700796350738572;0.974721265494311;1.015068493150685;0.8856760652202614;0.17534246575342466;0.07978201569024314;0.10825953786799997;8.552641959948206
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_para_sents/newsela_manual_v0_v2_test/lambda2.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;93.7757442850941;44.19260544976392;38.6725452009907;7.263656982193066;70.51477432250977;66.63970351219177;68.4788167476654;85.76636910438538;76.93036794662476;81.25176429748535;0.9114766519478118;0.9760746148992954;0.27354043240234455;0.7595959586368739;0.8940239159548655;1.1795089707271011;0.8179876306922264;0.05099150141643059;0.1267128077774821;0.22837327456404427;8.54393965846777
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_para_sents/newsela_manual_v0_v3_test/lambda6.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;122.19923164571495;25.74527256117715;41.01819019300846;3.2874426355409945;50.23329257965088;56.41396641731262;53.17801833152771;66.23891592025757;66.28393530845642;66.13406538963318;0.8654495315546537;0.9570143140068403;0.2601952897642789;0.7285612187606466;1.1021766097532955;2.650161812297735;0.735691163949328;0.003236245954692557;0.29445965120721374;0.2694543593287838;8.521889711587834
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_para_sents/newsela_manual_v0_v4_test/lambda8.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;155.4086504816421;15.888629522746912;39.09574433463038;2.792067798850198;38.77199590206146;49.37807321548462;43.87960433959961;59.42932367324829;61.49746775627136;60.28947830200195;0.8542936482232906;0.9506008615342761;0.26478409489073823;0.7194084534492758;1.1534729218812156;3.1579427083333336;0.7024447930866211;0.0;0.34772059870510613;0.3013774572118416;8.537075477107841
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_para_sents/newsela_manual_v0_v4_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;111.22439847480422;25.14848897346938;25.61142639379135;9.41384431123523;52.16273069381714;60.49875020980835;56.21270537376404;91.41463041305542;88.9525294303894;90.1472270488739;0.9090005550052924;0.9836984400070972;0.3083158206119548;0.7976896646929604;0.9827749489935426;1.009765625;0.8860602015237509;0.1796875;0.08356227260905712;0.10601533739448643;8.622426957494008
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_para_sents/newsela_manual_v0_v4_test/lambda1.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;87.30949191147504;25.920052884227864;30.599380690796988;8.32969237795221;53.69371771812439;58.787381649017334;56.166619062423706;89.30842280387878;81.55924677848816;85.37421226501465;0.9154337275423946;0.9845083364630941;0.3177924212227474;0.8132094929253365;0.9069667551631663;1.0697916666666667;0.8555452550925515;0.0703125;0.09249169050925081;0.18335160356670047;8.64753708857023
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l1_article_paragraphs/newsela_manual_v0_v1_test/lambda8.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;260.8400036039316;51.02144491884209;38.230707313425874;6.861818470452835;74.05976057052612;76.5944242477417;75.20691752433777;81.04478716850281;82.59575963020325;81.71595931053162;0.8642061176688046;0.9480824230341545;0.23177655656430726;0.6862150633006017;1.1503938561470801;1.6183561643835618;0.8066532675903514;0.03561643835616438;0.2100206539002171;0.13954054369188507;8.506462154644936
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l1_article_paragraphs/newsela_manual_v0_v1_test/lambda1.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;102.00990383417744;61.30646446547634;36.561112850814844;8.835079067972938;82.57469534873962;78.98719906806946;80.72299361228943;91.42730236053467;86.00934743881226;88.6725127696991;0.9254851775384205;0.9888726451238476;0.2813302213753441;0.7848872629069017;0.9367198508194914;1.0038812785388127;0.8757895649172219;0.13150684931506848;0.07354111515408507;0.13630813906543868;8.56438920732578
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l1_article_paragraphs/newsela_manual_v0_v1_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;100.6671762226977;65.15940857446401;36.60907246941898;9.152054302713008;82.32094049453735;81.16734623908997;81.67569041252136;91.50590300559998;88.6754035949707;90.05454778671265;0.9159116770671221;0.9862207399967777;0.2729655922742048;0.7700796350738572;0.974721265494311;1.015068493150685;0.8856760652202614;0.17534246575342466;0.07978201569024314;0.10825953786799997;8.552641959948206
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l2_article_paragraphs/newsela_manual_v0_v2_test/lambda10.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;380.9084891438618;34.883890832018494;38.75912096106699;5.559683875540021;58.39856266975403;65.63510298728943;61.866557598114014;71.13726735115051;75.90082883834839;73.41012358665466;0.8191788933938453;0.916141019978245;0.22620064926832972;0.6743325397177439;1.2771547424047764;2.1080736543909353;0.75966373142017;0.0226628895184136;0.29019894961583254;0.15539701818941293;8.524797459187141
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l2_article_paragraphs/newsela_manual_v0_v2_test/lambda1.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;81.21418312625369;50.22528733782892;37.13071403082347;8.604230785089893;74.26650524139404;73.01298379898071;73.58131408691406;91.70981645584106;85.7245147228241;88.67402672767639;0.926163117449065;0.9919513181975604;0.2845420534758755;0.78648852938431;0.9264255204006381;1.0262983947119924;0.876361453543544;0.1048158640226629;0.07340826182906705;0.14331729365251278;8.57481974611871
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l2_article_paragraphs/newsela_manual_v0_v2_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;101.40151513077436;52.84435335882945;35.00692541253321;9.124966884785689;73.04202318191528;74.18553233146667;73.53473901748657;91.52918457984924;88.56976628303528;90.01209139823914;0.9152788306396679;0.9857523414760155;0.2755630627527444;0.7727219411601715;0.9730181014630965;1.0155807365439093;0.8854216583700656;0.17847025495750707;0.07997376203756791;0.1097878050968961;8.556731951185716
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l3_article_paragraphs/newsela_manual_v0_v3_test/lambda10.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;109.024575972172;22.292087719524716;40.530952192326424;3.8476615118025457;47.70118296146393;58.68443846702576;53.052347898483276;64.53421115875244;70.72824239730835;67.5433337688446;0.8392940929337881;0.95216562843971;0.2319740232719187;0.6939578816237377;1.3123222321554513;2.9496763754045316;0.7177230543886826;0.006472491909385114;0.3636148985481301;0.21212031459715713;8.490204526642389
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l3_article_paragraphs/newsela_manual_v0_v3_test/lambda1.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;80.83716288029945;38.038169178441656;34.2634953162793;8.225377150916785;64.77850079536438;65.84157347679138;65.25280475616455;91.3020372390747;83.83569717407227;87.5104308128357;0.9302987905724969;0.9942164508952898;0.30023940247818715;0.8112485264852055;0.9093091703585031;1.0303128371089536;0.8703517302287933;0.06796116504854369;0.07906914099035048;0.1615336167110254;8.559977921758385
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l3_article_paragraphs/newsela_manual_v0_v3_test/lambda0.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;107.53765380917127;38.6874327772562;30.874248537789313;9.092561134901874;62.86625266075134;67.45498180389404;65.06243944168091;91.5091335773468;88.726145029068;90.07975459098816;0.9136345007763045;0.9847299515419083;0.2883169826878368;0.7851458875528571;0.9782052946060055;1.0145631067961165;0.8865145154272003;0.18122977346278318;0.08175319037765415;0.10776965194463065;8.568100572658272
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_paragraphs/newsela_manual_v0_v1_test/lambda5.0_pretopk100_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.0_softFalse_temp1.0_topk0_topp1.0_bs1.txt;4954.115636433762;45.16258700410152;35.71771594992281;4.2038957475206225;67.67869591712952;65.72664380073547;66.52556657791138;73.51359128952026;70.02928256988525;71.60908579826355;0.8576111702964485;0.9277880148352573;0.24949910339607823;0.7314103962147288;1.026941599802572;2.122465753424658;0.7570844718280866;0.021917808219178082;0.22511455261352614;0.24688375661034725;8.530143221438578
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_paragraphs/newsela_manual_v0_v1_test/lambda5.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;100.11201364397465;45.967487555430395;35.89194649416228;5.709631131586022;70.136559009552;68.35050582885742;69.16059255599976;75.75012445449829;72.8717565536499;74.24393892288208;0.8754901946512529;0.9613248379268999;0.2570858699799645;0.7471891706722092;1.0291640839702714;1.713561643835616;0.7797931752816366;0.030136986301369864;0.22334254142102425;0.23232872847044123;8.48739878698535
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_paragraphs/newsela_manual_v0_v1_test/lambda1.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;88.68891259073493;56.42253314873301;36.262022946361235;8.22076250481079;80.98382949829102;75.20013451576233;78.01046967506409;89.2840564250946;81.38371109962463;85.25471091270447;0.9191945518132425;0.9775426142376269;0.27918720658989166;0.7784205221599341;0.9147923243294079;1.0475799086757989;0.8487605706131085;0.0684931506849315;0.08951612978561105;0.18467068735114792;8.587171726242978
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_paragraphs/newsela_manual_v0_v1_test/lambda2.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;314.00466334983867;53.52848407167888;37.65499414293052;7.175582915495546;79.28352355957031;73.70317578315735;76.39980912208557;86.68866157531738;79.0986716747284;82.81443119049072;0.9144096586600813;0.9739571659231154;0.2775471471028976;0.7789486724783677;0.917303330786607;1.1859360730593604;0.8285773884301534;0.049315068493150684;0.12245830264813658;0.21266264360402515;8.57298572017878
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_paragraphs/newsela_manual_v0_v2_test/lambda5.0_pretopk100_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.0_softFalse_temp1.0_topk0_topp1.0_bs1.txt;5118.61826365486;37.9572054762483;39.751257711338724;4.1112680981152;61.525869369506836;61.51692271232605;61.34257912635803;73.58763217926025;69.79144215583801;71.52245044708252;0.8576358938611547;0.9270840988331406;0.25144351209124804;0.7340811231202345;1.021966139877906;2.146458923512748;0.75629201088933;0.0226628895184136;0.2245080251733222;0.24911289304228945;8.537481273193615
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_paragraphs/newsela_manual_v0_v2_test/lambda5.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;99.87685283271986;38.53253025642507;39.73518021674628;5.643815082013017;63.671666383743286;63.97832632064819;63.74114155769348;75.95327496528625;72.940194606781;74.3790328502655;0.8747752092297163;0.961169016875888;0.2589749132147764;0.74940977993321;1.0271439892222565;1.7293201133144471;0.7807989471255289;0.031161473087818695;0.2229842283351262;0.23265085250091677;8.483656015993834
/srv/scratch6/kew/ats/fudge/results/bart_large_muss_mined_en/newsela_l4_article_paragraphs/newsela_manual_v0_v2_test/lambda2.0_pretopk200_beams5_estopFalse_maxl128_minl10_sampleFalse_lp1.0_norep1_bgrps1_nbest5_repp1.2_softFalse_temp1.0_topk0_topp1.0_bs1.txt;322.05635152130094;44.76923476015607;39.262632618745975;7.119653385716646;71.70688509941101;68.73717308044434;70.13591527938843;87.02359795570374;79.34220433235168;83.10324549674988;0.9143562791149568;0.9767546034534796;0.28000976886065493;0.78203164780241;0.917292772369652;1.1922568460812084;0.8313496633593057;0.04815864022662889;0.12240792098165248;0.2110933600115602;8.558858143805047
